militarId,senha
1211675967,34569015
9637846386,81543270
2576902604,35009710
9990257341,11006231
8472267744,11824937
4191452497,61944376
1009540021,29924101
8564285589,63757415
7391176721,31718745
4927576698,49063020
9285730782,87948213
9906693627,61966100
3009142083,41769519
5039313973,31364091
3489206553,39484390
2003497744,74853828
3550886870,35388521
9598003254,23840333
9108537871,61615400
7401978485,66023073
4702056788,57822113
1463335280,22784482
6978011772,75800982
4619192735,41379922
2762572099,78987037
7443849081,43885750
2169226007,30572827
8105088484,16618754
4353621862,89708647
1493472409,63341042
3656307279,89895132
3144975463,37031765
7048947785,27480031
2561956217,96034961
3285068251,16297463
6547386616,84470021
6329970627,45610202
4561005497,94023377
7008811966,74670985
9856879754,69625577
9296292758,83795771
2077895081,66205136
3811474285,60880959
4845084194,49101153
9844116261,29334645
6820207697,44763546
8850605822,42517407
3760563447,16451753
8327801865,17763890
6730969212,33619638
1799123987,21380658
2844340331,49660382
4224664573,60154489
6290949248,76813036
6542764367,80557989
4086672150,89976069
4702955000,85504022
3406503390,15405139
1640416002,92527506
1116962850,38152320
2175534137,75287638
6963363705,13334063
4815956556,13676613
2244822966,34165591
8841332339,64579263
5081143886,50209785
1941610108,27046002
8307102632,12485943
8387814398,98284782
1533722309,17911188
3833102346,13202365
1637839385,20101156
2094616233,33227831
5414551401,54347860
4787062527,43401882
3348796309,23501643
3974321277,10325546
5777238331,61513534
4128156636,44270738
2822306217,47477173
5236894447,71646400
6512695205,69630181
2131871417,18118259
1855524776,44580600
2391609618,57368008
4055829572,88257169
3664958760,34107451
1397718646,49073287
9591147611,99827587
8688056982,49833737
8486973326,68053815
7392710119,67683537
3657023813,70857395
6247972312,74833441
5512700672,78623789
8624718683,56966197
5225261861,19057336
1866657064,26047787
1125204464,84656905
4049911128,48641085
5495344044,39935304
4923110222,72815260
8699905068,57404878
6251637340,76658927
2749851076,89546667
3334097062,19745812
2844237061,23765530
9114112313,63203525
5823617754,95470923
8227040270,60970492
7690219734,16999016
1704351371,62396893
6262032692,25884715
1053363816,27996996
4682823846,10894589
6491915876,33096847
8461951947,47880378
7909521705,60093557
8624586855,92824252
3803086306,45576321
5704424874,60452054
8853842216,17228404
9665963455,33875744
3572962639,26191352
3622021464,56443727
7168686262,17801998
1813805928,25118409
2342043883,55142962
1734117931,35885980
9364247462,52219086
9690509088,84397941
1687089270,55934183
1671122616,85173141
6652633505,24564181
9587331604,46084666
8402242828,39996578
6362563157,22252334
4140301726,32045856
8565804739,65691582
5418345731,72337057
2660406844,49548375
6844719091,18647918
3432167076,14218847
7537658921,26200027
5048989564,20175781
6623924428,95762610
2442067169,72454170
9956319017,11007497
5853615203,83993226
2895485467,16862779
4012274170,97228685
2162917132,26638406
9892830684,16609991
8232636198,95974294
4427167304,91735765
4382955135,37299722
6458403433,15200924
1215058194,40929032
9519322336,42289159
3231255327,18221608
2221030398,23833585
9891282810,72139310
8455759034,39571083
7067320318,73653315
3059219028,27214366
3076785621,24197946
1984942309,86500328
9310865901,26638874
4769813899,19429741
9042035609,11711252
2647127670,40313145
2174557557,59573912
6346414975,91747128
8830802559,41005176
1215071260,22615724
6607006499,66871659
1830565291,90500986
1288745389,17867554
2810842220,34569614
2174068348,50198386
5137063179,38231296
8793495715,19234612
2918057054,11085026
6958215346,91338431
4286458415,61077215
7939062565,35893850
6036569859,16045376
3004882533,41766350
6921208712,75357554
9180623325,77056484
8162939778,11949033
7393486914,15800411
6399960758,24094994
1634363739,63147996
6711998349,36025686
7081261634,73548449
4499103419,57465999
4810144473,30469782
8785144250,76282734
6933425018,20315406
1414708562,49722557
3774147229,28067012
6706114370,67393223
8117470775,96758883
9034026377,72496564
7057057286,63502913
1893396203,31918933
6867477721,93078253
2033947343,31038321
8067973410,56608161
6775935076,53341499
2564522174,98970993
2953953503,79866950
8015223311,29222426
5576051927,36813126
5850466965,88966455
4763526942,47445758
6327058078,19637761
6288122700,40659038
1112289625,23465103
5588321670,74610372
7298041794,36259028
2827268440,43237241
9692716824,89961543
4913220855,74836655
1676476015,22321718
5451231371,41165255
4609930577,29337965
3004245901,81805998
9768681076,32952180
4836459375,99148122
9540191080,67938277
9764657333,85221356
9067465536,37548451
9472189788,17429015
9593054174,65619563
5433516815,73718475
2971135318,95279192
4355526945,72201364
5662637828,13559137
3759828678,34690450
7432124007,51995962
5275681581,71724111
8521176909,93996815
3880074457,12055572
9680461281,14051658
8774275489,32057506
5724186442,64645739
6267150639,69513654
7047648269,45053033
6854598841,14636927
5307024690,65915599
3363049410,43363425
8738808203,87055492
8916167708,37384476
5406903734,14625257
6744667738,98858790
3827893863,54233693
5993772286,27998121
5915113106,43482177
2898116796,94995676
5691624988,90775279
1669970946,13367999
5793557713,78275020
8314485744,13270785
2894446957,57767147
6624481998,10729070
8321733043,54959976
2103420535,32471292
9132800336,24832227
2481943306,39785509
2398064776,59189679
9029148586,43172128
6737258339,71083264
1307928593,10326955
7904654198,25110493
2056362309,90984400
1050195317,55813346
4279204810,78913921
4029652312,78778591
1867422894,58646316
6839046369,74645476
4861988349,17653736
8320528613,48548510
7454209699,50371610
5579746902,55238878
6919617193,14300759
2970021255,41057983
5751729174,95483255
8228327182,32707899
9972525905,86854501
9547227570,54802222
9267472370,55902223
4586546637,96910455
4014159065,23545153
7667862748,25680373
8694915339,56564890
9873301920,46117664
6644620448,13272443
4867482682,14414191
3715095550,46757830
8844401766,76510808
4386256292,49160357
6926240701,24445505
5640947897,46494838
9799949963,80097490
2898657192,16745029
9061284447,34798918
1381418929,35029331
6990931356,70743315
1612657673,71699801
3427079062,66619224
9134533801,63838541
1775747152,35594918
9205404278,91949251
7366264331,42507124
8657757021,55814403
2306858501,29838072
8570447552,31465728
2924433150,81208038
7749306898,82068947
7747369568,95491013
1119345341,59454684
8824646205,19659368
7582284033,24004077
5702578865,83588433
1101309811,88551202
8529419240,80091967
6832863298,54192850
7803485202,49491660
8880832155,48338955
6938391313,33237464
8963696880,48306069
3812095114,73808966
5271183632,94466241
4837445886,94955167
2870449522,65012047
3905905575,54193530
9412126455,84937107
1024648529,76494116
2780411467,71297946
8401368137,27783988
2008871663,57529597
8779944314,30981205
6232265970,91305484
1910765834,58408075
8135652143,57996185
1267689634,22782246
3276189417,25644822
8754282742,70502398
9534018906,36712017
6394330656,48379244
4085698728,31191429
8396677508,58897936
4018807746,11296774
3770491855,97675826
9997059053,97496942
7431127988,36444908
1704300341,26776512
3586007014,96778783
1859780750,60174712
7999449571,12890627
4462744869,65458579
6754739980,18944419
6739477996,14355427
9747743593,39659318
8857975760,77808840
4633498171,28200438
8258019114,88767357
4379847861,29719007
4630533783,98775011
8673088102,34832933
5102129694,91268274
7060614310,56491387
7069636399,21620485
5886678722,19916338
8864004597,36967686
3624858497,51659892
4289451730,41926926
9692393560,66565155
9911930291,51320086
3605518386,84485229
6334314513,79171148
2083767940,86493860
1257162716,69198353
6631608587,11580369
3191078546,73059318
8941513886,58825551
1738854413,45240512
1922972531,66904533
9905350437,64342329
1984424912,24937617
8551728526,89466496
2455269487,21495212
1499065005,65229445
4803865088,93280107
9182667944,66411100
2401433382,46428412
6758024694,45300743
4434262564,47153269
9348842943,77244714
7839908690,74198418
8519175385,57816543
9203620527,75348987
1832207433,76519855
5938145049,98921258
4821777018,50151697
6643379585,91050684
1292421459,17588318
7799995082,55460815
6384256013,62368623
4829039502,52824416
4575688727,12912892
5631046294,81467070
4801746032,56996095
7142384353,12113528
7152454102,33682544
3157526059,62706724
6925989990,99236687
6282736544,83277443
9750285921,81212277
4850123589,87741091
5257299919,71207714
6892629703,48028501
1786340716,97798381
7597127439,68296378
9666305612,21063189
8168431493,77252299
8835871419,34573802
1608984835,39327491
7022007329,87070561
3457525808,86390133
6062564665,19236759
2130238738,88994633
4271773519,56590411
2494910594,81229944
1285673980,15753073
9246376957,83170779
6577393820,73508564
5977723514,82788198
9573115551,33697490
8011657253,12907940
3748973920,21370078
1102525182,18113486
7727993639,84930002
8335578661,18809355
4589273362,39928112
2881882529,90033753
2762125041,77019337
8641123156,31838671
9798165033,97725611
7597740143,25137874
9448885720,81475847
4294361353,16645397
1005720114,28028416
8313072532,97022935
1752301143,25211444
8851585373,50418045
4627576799,56063842
3036422270,76155723
1714948036,26641048
4046092389,59510903
6939330904,20077561
2779891979,95634481
7352825885,53643373
9107871259,88547366
9920134077,79345216
2559533612,40190427
2010546246,87177691
9162442017,79469974
9869374447,76944375
6410868955,46135589
3669545815,30340187
6219862405,84644792
7375180127,14825791
6822125884,69647159
2563476292,12303338
9943195076,32378071
1291830671,86874317
2079932123,65035133
9762929308,86659697
4675720664,94047966
9403165885,70784404
8466613732,23499741
2453121235,76592011
3602988080,58571268
2011470968,42508893
4156032194,39388821
4942619302,99727426
1864476887,68056755
2938362506,29504323
7845753824,98321367
9799310893,30573444
3559038214,65731471
5630044894,35063789
8011456619,48797233
9446676213,53309374
4786038582,42306081
1832045832,39760285
2858871591,36797328
8261917292,42118752
8126112048,37373623
5166380223,73132779
2128848861,88625332
1628810086,75309031
7328359642,49831387
7439555522,44893570
1160354341,10027496
3353637257,80689376
9255086736,65448151
4565854759,61898970
7828323079,66178489
4829492123,26442107
2402193512,19054935
1111873229,52596208
4563173374,56926180
8295284354,94702074
8881245087,33284882
8984693290,52105483
3013475097,84061475
6981525919,50596469
2356136911,59805774
6677736591,73468090
1006106466,24824542
5195409548,18578543
1221929917,48517196
7458875386,81342850
6638533895,48652481
9457732567,92335115
3374214996,26220001
2696850980,16440984
9216535192,10416547
9847154501,39311704
4498263136,65056008
7375174022,83501899
6066657348,63655501
1423759951,71386388
4004681541,35298568
8053007024,39006775
2115878700,92304825
8505321048,48051220
7562977289,57139789
2838346270,19260992
4153744955,40518548
3220004861,26742195
9208105640,40479656
7481563027,27683580
2348255135,97483942
9358856678,57763288
1061298677,10772337
3270362870,19895692
7594296425,73499784
1281323091,73453097
8341534915,71546217
7627722922,49506677
9115575441,69102236
6994277137,24813067
3871147316,57396852
2604317403,67513932
4785193099,45512624
2467094937,90409762
2062082107,71739516
3839464062,97922641
2995143975,34532822
6801303585,30320692
8486687079,59775531
2163026266,51016974
8782628246,86853588
1233365607,34602618
2420793904,49190032
7678343927,49603206
5322129475,55493883
1619733434,84656520
6093940669,99167595
8355526998,96970677
2436362744,22759661
1161082139,69005517
5159948077,78894010
1884953245,44483721
2723242388,54492591
7569627547,51099810
6503273008,58639214
8541997775,56950827
6218961938,59605812
9029684445,50842194
6083626513,45819175
6933561811,84988730
3172517651,42545297
5934836867,93030197
9735378948,60959066
4006220120,80920667
9818006911,71521400
7488890400,78496450
1463483219,13318110
4058501598,37995134
3956547538,17254693
2915666523,26696943
9791414455,58768995
1509119429,76304390
1582442455,87702109
7769752395,68183069
8595575374,90686998
8967437578,38139241
6054045295,76369210
2525967833,82149924
3213128519,34242718
5126488068,49763543
2894754173,52909950
6350699738,17662568
6886242537,82722676
1489929198,48468742
5673717492,71414709
1652330172,79074720
5356508978,31128446
9958087158,22170470
7504282428,97396138
7744690486,23287400
5193502323,29595594
5315302382,89332475
8061152466,55529431
8110785017,55519569
7270265705,21650883
9115966342,89993027
6866865925,54801909
1502230911,69829642
9034301541,55094940
1648304589,31429151
5053113157,90014255
1997661109,11314158
7121113060,56827905
5836925045,88021972
3190039983,41085604
1141534555,41658923
8619501587,29388546
5815218529,74110002
6959052954,13717353
6835047215,30480899
6891670039,12503845
8568311461,15493788
9791239139,73351386
3340260026,54398355
2971754907,15918017
3508308942,17415519
4455938860,62531021
7327578806,21900505
9037876753,88251104
4884265926,13587516
4663767353,41825309
1334254974,83482144
1274438528,28376265
2422678595,25008661
6435202439,61999627
4887418579,44378328
2722638058,57132228
9700717351,80074963
4230893838,75993080
6180301688,50273154
2256921999,94827199
4500401970,22589858
7764029778,10501956
1110067824,90494603
2787626459,73622057
4249018576,61393836
9045264540,87550944
4351417182,77614200
8444189369,95759539
7330142166,10789870
4634007731,28874200
8440986934,15048880
2849799209,74408205
6343283369,93946064
2121581147,57379534
9217206874,84835119
9174231614,19619388
5829292901,27351531
3239692271,34610760
4910551697,82192072
5872413567,15159125
4990678342,75633653
3845842739,91776757
5547918928,59567565
9492450617,39626896
4942094055,82259572
7956746835,69951500
2701473329,18143582
1703895524,57512972
1487552881,24206397
4123163670,29088718
4112418635,73606902
5109954394,43102285
7859980320,76287817
5174229526,38119606
4295766567,62180866
3573496911,97944453
4578308738,82712226
8612690289,63506530
2691050724,63560659
6675008256,56046435
1218428389,40542990
1231231465,38599259
3279317816,38401123
3345746122,88935509
5691875776,66694920
7856180814,27812222
5854397014,83406198
4102799637,23433684
9359616069,62413793
3552929758,61031299
5219388259,19433638
5667761729,81365565
4282143550,69075557
5458279490,95992629
7962717346,34931191
1487953487,89528642
9184029460,96056492
6077424659,21803318
3512806862,84232873
9057793390,79606004
2745356491,33245674
1616684355,84867961
4456855692,36860497
4472755654,71632043
5225035081,35207660
4161511207,46100342
9228243525,83783539
4374860494,68290528
7175548561,65309636
8001407546,16798450
1079457155,97140420
9696351363,30285052
4530125561,71795103
3921642676,26632301
7105143753,31901578
8098474513,43184669
3803375347,74498671
7167291661,68903876
3326438428,68136728
7978627414,57179726
7626356676,12518972
4873015901,48826468
7905504617,31243182
6436396435,68015099
7913960972,68971409
3067470432,66959335
6114487761,33799426
8432621806,76255426
1211570043,49289173
6202948350,61365096
8710893381,66585381
1586204297,91691778
4537608658,36757005
4780116532,83529735
6838540011,90488035
7032763139,28665734
8766660307,91271336
6386298724,10437545
6158812613,49738657
8814659765,90031689
6551416506,79425138
2025536970,47703147
4798808063,60650728
3673057014,31143054
5881252303,17387908
9688057629,41424984
6419690516,64791335
8584418841,52183827
3881645972,48054801
7909937100,72608598
6593704174,29770633
1429911644,73966204
3162081648,54681046
7659978306,68257590
3894654706,14916018
1547631192,57061391
9378825446,80186777
8393319269,22465420
7494255239,54399140
6397560349,82071726
8014308472,24206966
9510060154,28038365
2239955690,51320497
6450004940,49784199
8123110716,55666304
1925115277,74279775
3825965027,43106447
3648117144,75889120
9324372811,64346766
3239504456,74026136
3310537095,94674962
8267939550,55273659
4291130862,43624321
7289936988,82057346
8024070766,84454564
7934915149,31146994
2344111287,42246507
6594922040,29786816
6327921795,46883658
7625246166,96965672
1855454221,38312990
5183203089,22729458
4598089232,60440560
4751331383,68572043
4984443478,63406086
3510155761,27780650
4053664894,12955399
1678243196,68953424
3757515481,86832631
8154610298,26387727
4969173385,97741840
9399398454,66059681
1278204762,78855230
2864087919,26418558
6945205274,39172874
8678877917,78005742
2458607331,94667318
2778417224,10629268
9301922325,73378457
4267369874,99622986
8263660230,77534801
7754047334,62802333
3628349377,56782893
4546827905,63900577
1714201211,26504251
5556347137,38055848
1722134958,29945614
9683493478,62587327
2408628590,20468591
7844764671,70324115
7845771712,98816067
4383879428,15262787
7738037954,78221264
5346850542,56290192
1491971103,99103004
6975630621,99125540
9317375225,68406433
6681644307,16536556
2503959251,26204962
4283009859,45835622
4756858358,88871715
2631339591,22130948
9156136297,74759054
7467769706,82176406
2897962341,68714881
2723285031,18921985
2430427551,72726948
3854141219,10359129
1721799215,83063632
5313025444,89775808
7733610905,64229753
6554491296,20749725
1535317256,58719203
7586988901,33575034
7832381106,30792007
3267328036,48028670
9608788467,52400993
4549984756,95191267
7400875138,90058170
6802897048,80457368
3032807051,56090517
7367025300,97853672
6897192532,76399116
3815527404,21018902
7798491587,15556192
9739584871,26833195
3518172838,58860016
3284877487,37657108
9360913146,62566140
9198453606,92934949
4462622305,85191112
4682757954,79823295
8581504098,10321256
5995415341,74548685
6368893865,87072098
4541350045,90037515
9373557528,36510923
8127891782,59788468
2746022593,73731731
7661577439,78125873
5102431989,15149299
9396316184,49210656
6854440060,76189459
8565701776,15380399
3103143495,84630378
7764966998,98444566
3754078329,32272024
4008786295,64965193
4963635971,38259303
4029770053,78864700
8528867303,13813079
3637230149,71836401
1282318544,17355206
6430957865,29072329
6658273525,97726630
3980488246,98536288
5640959865,31139670
2023474190,34587920
7474947438,59585062
1762765375,26756752
8376706757,25039927
1064404038,41986991
4887590228,54965583
6020949671,86667158
7729187879,63406712
2444470294,97979950
2593439329,15540300
3300399607,47469277
9950573502,33507507
5878636372,11480769
8284165362,69132866
5759468454,47716189
6141516839,78516482
2449475324,62710280
5957381534,45519469
4332323380,87580973
3547399200,37818086
1012835344,91539582
9438173484,61203384
4696063515,24609958
4351757662,30132539
5554236597,32692280
9840244837,33619405
2470730611,51779720
7482478526,68551795
8170231114,15647156
8742147739,64184683
2331111218,80318039
8666943677,92936716
1141750465,77511252
2637596693,48926651
9391300586,39847009
1738269117,25133001
1112091844,41311529
8564898583,79479843
4072671426,94827846
6105188226,22807087
5642067603,71129780
8238224688,49995267
6559689571,89630848
9011322664,67993240
8465959782,12050242
7176199105,79586492
5037998691,93916261
6705637197,71700313
8346976685,88982830
8344646959,30560676
4419739045,73040968
3920997652,94070893
3056986510,41567591
2920534201,45562777
8741535139,80627450
5686256577,96614920
7184348771,94474295
5737162274,37597896
4480919233,52703895
4378309983,28626725
4797511062,62449671
6273059135,49937678
6628700182,48562973
1509103415,93109153
8197622875,67948695
3193364387,93359632
6596864447,35548508
4993368819,49800800
7076346877,47136034
4828163157,30192894
9182146476,52793545
3556119402,54397915
7912174358,87884697
7851709618,85743856
1065776219,21023573
9930982660,91134290
2961250418,11415681
3034672572,31735314
4946726495,88032008
5451726526,60214878
2254167338,83289074
6874561141,55449060
5493654451,71631045
9073428798,76729816
9214397989,71368023
8750373233,39995679
5312486620,59804625
1346945037,16946840
1657045812,33630703
4356111581,13590959
8610869297,77860759
9572623000,47420416
7818065955,93893991
9180437391,56184990
1746394253,44744966
5704613619,64739250
6947318710,67187198
6174759765,27773457
9424680553,16363209
9999884399,99366344
1033775826,18141549
8726836389,74219562
1153941277,88179612
2291313350,73853278
3082368976,30859184
8730499264,67869785
5912602474,24443298
5848580644,41031565
8363684868,47892368
7370899700,12290274
3307275609,15382699
2647316866,74045159
5940584116,98055738
5280573889,15929669
4535431962,25004907
4102848351,58954025
2856843165,60633172
7270514119,34750077
2744905711,61570079
4809708786,59653814
2645165445,85441649
3474412111,45925138
4747443269,82093397
6808306742,19146890
8984537095,40091301
9011314331,92855132
3511388047,70112219
7034427857,61873117
4630297419,86051663
5410147755,27121645
2506402590,86141354
7812846798,27707051
8975515820,69461738
2191056133,42849407
6876615304,54285359
2637290945,63205583
5165383786,84587007
2085609621,42553841
3938383756,88897432
4093121389,98302014
9364780148,17396243
3634523904,49260478
6349571632,11666337
3023016896,34918668
9274756241,83140828
8851411211,60411077
2113264948,56814909
4240549393,10698034
2721938942,81187163
2939146765,49154991
7092071649,68013312
4898578032,27311523
9096478900,25737877
7682201802,98386208
6690072569,86387087
5811193404,76305643
1781300402,81438471
2621013631,73117645
9423610392,53658080
5367467582,92620197
4470932609,77893938
5235320159,95890594
9105338110,32272461
7727553654,66737321
5018010936,89708359
8244704660,45028114
4066327731,70025346
7929347257,13435793
4307867930,77217244
4260492967,91234531
9843339099,27224156
3629161995,54553819
6026743245,17424739
4497726153,59513522
8257860756,48928717
4277558053,45335289
1788877718,87768205
3693038940,94156175
9141182235,99568562
6308991829,45217153
7374514626,16587068
9615686712,20263337
9067833535,86819452
1777176167,30557022
1582434690,74468830
1218337560,46243690
1991037031,12692671
9898728281,15174788
4018745053,43233970
1070977167,67996973
4419027208,84712496
4478270823,25807298
6564186832,31086504
8934175201,21528081
1097123491,69758128
6578955232,75831870
4114375310,71498142
5865058538,99088421
1248289085,86864059
8035315020,80803300
9584925552,33098735
5113342064,15399220
3975818897,55896550
1752953050,19994384
2662498185,54551078
9796246494,51543435
3589288863,88310702
7834872929,38946337
6144722372,19480353
1432784829,23542171
1798219838,44215915
6161329521,75019265
5457564455,76415616
3442097360,96702126
6401912111,80416008
3331663114,95871145
9113747706,52473578
7922784775,56693719
9373372726,80162849
2831151323,80854415
1661608601,96707377
2932487803,81466503
5626575409,41725666
3537944886,77225314
6436416404,28488309
9725577454,40497885
3040763135,90810404
7540063304,71861451
6975535399,92417989
8721601018,98819702
3354494203,34827081
9333405501,47085598
7870860958,56997915
8998939501,11399453
2107459551,72718761
4499592445,48246498
6233777702,63365607
9014332205,54035992
1655028755,56141226
8044325175,50363591
5117141259,65141255
9052211149,87014093
6456812433,44824555
9948172846,64145310
6096042447,86043652
4420275961,44851285
7514751189,19859663
8613600011,86968536
2373029380,88039544
7534968101,61812262
3322440352,18016166
6620951543,36202689
8687102526,13901201
4676843588,11483485
8996978418,36927106
2851728326,73185200
9461599203,41616961
3090650955,90981355
3933678880,35231883
8452619579,75093252
4452110893,34103714
6978352799,45219357
4220280051,31341630
3495848353,40576381
7456942946,15608370
4469695404,54473005
1506559511,36759814
8131962742,55191596
5261629262,37316734
6390244591,75417518
7545593601,95153807
9855653027,68326329
3174120458,42276902
5851154555,76905294
1367902249,65109414
2646810094,23621252
2026804476,64036077
8565328509,39624916
9201860227,93979737
7688532253,18479031
3669636916,53065195
5512589219,78918740
3556922303,43983085
9583614384,82228427
1544232062,83785954
4115860113,60974044
3815666818,76607751
4541094391,84775798
9931273856,51032235
7390705958,28378145
8030722535,33103517
4415628483,24631976
9999488716,18146451
2274659635,81058547
7653875663,97199574
7669209840,79963618
7170550209,90689471
1931960285,11982578
5703021465,73439327
5733230351,43662817
4039054582,82783349
8424335560,54377682
9417763570,97535958
9873492158,34244602
8343597242,66844592
1262741748,75737551
3398203639,34832340
3540945893,89395017
5651699498,79368135
6068876880,87432374
2409359346,16892390
7023216623,49912998
4003958417,44648691
6308998004,47519920
2457912545,67966743
5679440303,79568567
9331137791,85534548
1569957556,85631724
4364465690,64941261
8213023110,26727551
6678654889,92408084
2725409821,78349924
8188541197,42126888
9123489254,43333652
1172733399,73387390
8632193615,15091589
8981965808,15220992
4999402759,78116774
6539495427,25472402
6493749115,61976646
8795211364,45620942
1974062471,91216831
2457414711,10437072
9297124603,60080790
9357327832,72412768
7170012398,48045897
8991299675,27917453
1710758412,41552408
6429219869,79667183
3788221463,17275534
1501473193,90580711
1341794061,23064097
3632299682,41847600
6889149335,85098216
4393416409,60507079
7999966828,63304894
5323035792,97898093
9827796294,25758499
1521258801,89425154
4928900921,81787551
8969982275,16599228
9208204395,61637177
1906798886,41929867
7490743990,94617103
8862318345,52292268
5907410540,38064956
2884979570,40423056
6756426747,60004510
4005539264,91261708
5191681864,16268690
9572095163,15685060
9736605376,49434662
3107594552,33151402
6515944629,21326492
5973192328,44948231
8540986482,68763907
5977487943,33479097
4464776296,78774669
1116886094,87172492
5446726412,60575401
4725070834,29613515
8062637143,90137803
5099761018,50981923
3812313410,69660701
5395702847,23202051
9290310498,35061743
9105677099,13362687
8580494410,34493084
4486461054,97654916
4940499941,99693746
3547654799,40784093
5616741802,68087468
4463340208,31719945
3049403613,85335956
1624315476,16533260
8307825561,33128990
7600104969,76886396
6500081703,26437496
8075439005,68751036
3960502875,94436903
4314259453,18700494
2125024291,47347608
6397592721,26175794
9045187077,11922761
8333939476,98685541
5968830450,65054726
6658305222,19259935
9729017669,14591040
8298122144,12235900
2902141524,79970369
4786076530,11056100
1746529030,93025332
4208710166,70472785
9744536478,50867734
8099886758,84520861
5185828265,85205717
9057729850,82176907
1190554698,16432460
9826629596,46960820
